title,worldwide,Year,Genre
Boomerang,"$131,052,444",1992,Romantic Comedy
Scent of a Woman,"$63,895,607",1992,Drama
The Crying Game,"$62,546,695",1992,Thriller/Suspense
Far and Away,"$59,325,255",1992,Drama
"Honey, I Blew Up the Kid","$58,662,452",1992,
HouseSitter,"$94,900,635",1992,Comedy
Death Becomes Her,"$149,022,650",1992,Black Comedy
Unlawful Entry,"$57,138,719",1992,Thriller/Suspense
Beethoven,"$56,979,580",1992,Comedy
Forever Young,"$127,942,530",1992,Drama
Alien³,"$55,473,545",1992,
My Cousin Vinny,"$52,929,168",1992,Comedy
Sneakers,"$51,433,000",1992,Action
The Mighty Ducks,"$50,752,337",1992,Comedy
Wayne's World 2,"$48,198,019",1992,
Malcolm X,"$48,169,910",1992,Drama
Single White Female,"$48,017,402",1992,Thriller/Suspense
The Distinguished Gentleman,"$46,434,570",1992,Comedy
Medicine Man,"$44,948,240",1992,Adventure
Passenger 57,"$44,065,653",1992,Action
A River Runs Through It,"$43,440,294",1992,Drama
Encino Man,"$40,057,130",1992,Comedy
Mo' Money,"$40,190,000",1992,Comedy
Universal Soldier,"$36,469,151",1992,Action
Honeymoon in Vegas,"$35,208,854",1992,Romantic Comedy
The Lawnmower Man,"$32,100,816",1992,Action
Sleepwalkers,"$30,524,763",1992,Horror
The Muppet Christmas Carol,"$31,724,550",1992,Comedy
3 Ninjas,"$29,028,000",1992,Action
Final Analysis,"$28,590,665",1992,Thriller/Suspense
Stop! Or My Mom Will Shoot,"$70,411,000",1992,Comedy
Howards End,"$26,538,271",1992,Drama
Candyman,"$32,895,625",1992,Horror
The Cutting Edge,"$23,131,735",1992,Romantic Comedy
FernGully: The Last Rainforest,"$24,650,296",1992,
Hoffa,"$28,391,473",1992,Drama
Leap of Faith,"$22,293,343",1992,Comedy
Toys,"$21,452,082",1992,Comedy
Thunderheart,"$22,660,758",1992,Thriller/Suspense
Captain Ron,"$22,518,097",1992,Comedy
The Player,"$28,876,702",1992,Black Comedy
Shining Through,"$21,733,781",1992,Thriller/Suspense
Consenting Adults,"$21,591,728",1992,Thriller/Suspense
Raising Cain,"$21,171,695",1992,Horror
Straight Talk,"$21,202,099",1992,Comedy
Kuffs,"$19,618,135",1992,Action
Mr. Baseball,"$20,883,046",1992,Comedy
Juice,"$20,916,279",1992,Drama
Prelude to a Kiss,"$22,697,691",1992,Romantic Comedy
Hero,"$66,787,173",1992,Comedy
Pinocchio 1992 Re-release,"$18,863,559",1992,
Singles,"$18,587,823",1992,Romantic Comedy
Used People,"$17,957,265",1992,Comedy
The Babe,"$19,464,550",1992,Drama
Freejack,"$17,033,142",1992,Action
Pet Sematary II,"$17,092,453",1992,Horror
Deep Cover,"$16,639,799",1992,Action
Buffy the Vampire Slayer,"$14,612,648",1992,Horror
Pure Country,"$14,941,630",1992,Drama
Ladybugs,"$14,796,494",1992,Comedy
School Ties,"$14,715,067",1992,Drama
City of Joy,"$14,371,061",1992,Drama
Memoirs of an Invisible Man,"$14,358,033",1992,Comedy
Rapid Fire,"$14,356,479",1992,Action
Cool World,"$14,110,589",1992,Comedy
Mr. Saturday Night,"$13,351,357",1992,Comedy
The Great Mouse Detective 1992 Re-release,"$13,288,756",1992,
Class Act,"$13,226,469",1992,Comedy
Trespass,"$13,747,138",1992,Action
Enchanted April,"$13,200,170",1992,Drama
American Me,"$11,318,100",1992,Drama
Hellraiser III: Hell on Earth,"$12,525,537",1992,Horror
A Stranger Among Us,"$12,282,994",1992,Drama
Rock-A-Doodle,"$11,657,385",1992,Musical
Jennifer 8,"$11,390,479",1992,
Whispers in the Dark,"$11,124,511",1992,Thriller/Suspense
Stay Tuned,"$10,736,401",1992,Comedy
Glengarry Glen Ross,"$10,725,650",1992,Drama
Husbands and Wives,"$10,555,619",1992,Comedy
Chaplin,"$9,289,349",1992,Drama
Gladiator,"$8,205,703",1992,Drama
White Sands,"$9,011,574",1992,Thriller/Suspense
Once Upon a Crime...,"$8,669,847",1992,
Bebe's Kids,"$8,442,162",1992,
Dr. Giggles,"$8,205,290",1992,Horror
Christopher Columbus: The Discovery,"$8,251,071",1992,Adventure
Damage,"$7,532,911",1992,Drama
Sarafina!,"$7,306,242",1992,Musical
Mississippi Masala,"$7,332,515",1992,Drama
1492: Conquest of Paradise,"$7,307,177",1992,Adventure
The Mambo Kings,"$6,698,607",1992,Drama
Article 99,"$6,281,089",1992,Drama
Night and the City,"$6,202,756",1992,Drama
Folks!,"$5,906,300",1992,Comedy
Indochine,"$5,243,537",1992,Drama
Wind,"$5,519,569",1992,Drama
Of Mice and Men,"$5,101,632",1992,Drama
Split Second,"$5,533,476",1992,Action
The Lover,"$5,004,423",1992,
Innocent Blood,"$4,877,567",1992,Horror
The Playboys,"$4,906,900",1992,
Diggstown,"$4,642,256",1992,Comedy
Passion Fish,"$5,414,619",1992,Drama
Radio Flyer,"$4,651,977",1992,Drama
Blade Runner The Final Cut,"$4,642,280",1992,
Mediterraneo,"$4,044,228",1992,
Bob Roberts,"$4,300,703",1992,Comedy
Twin Peaks: Fire Walk with Me,"$5,978,815",1992,Horror
Man Trouble,"$3,882,058",1992,
Peter's Friends,"$4,058,564",1992,
Passed Away,"$4,030,793",1992,
The Gun in Betty Lou's Handbag,"$3,591,460",1992,Comedy
Traces of Red,"$3,206,713",1992,Thriller/Suspense
K2,"$3,042,892",1992,Drama
Blame It on the Bellboy,"$2,891,055",1992,Comedy
Tous les matins du monde,"$3,089,497",1992,
The Public Eye,"$3,067,917",1992,Thriller/Suspense
CrissCross,"$2,717,764",1992,
This Is My Life,"$2,922,094",1992,
Reservoir Dogs,"$2,990,680",1992,Thriller/Suspense
The Power of One,"$2,827,107",1992,Drama
Newsies,"$2,706,352",1992,
Year of the Comet,"$2,791,515",1992,Action
Shadows and Fog,"$2,735,731",1992,Comedy
Raise the Red Lantern,"$2,603,061",1992,
Aces: Iron Eagle III,"$2,517,600",1992,Action
Flirting,"$2,415,396",1992,Drama
Love Crimes,"$2,320,217",1992,Thriller/Suspense
Noises Off...,"$2,280,148",1992,Comedy
A Brief History of Time,"$2,279,692",1992,
Mom and Dad Save the World,"$2,034,470",1992,
Gate 2: The Trespassers,"$2,032,973",1992,
Bad Lieutenant,"$2,000,022",1992,Drama
Night on Earth,"$2,063,656",1992,Comedy
Poison Ivy,"$1,829,804",1992,Thriller/Suspense
Delicatessen,"$1,796,324",1992,Comedy
The Waterdance,"$1,723,319",1992,
Casablanca 1992 Re-release,"$1,719,913",1992,
Out on a Limb,"$1,659,542",1992,
Daughters of the Dust,"$1,843,024",1992,Drama
Zebrahead,"$1,486,300",1992,
One False Move,"$1,543,112",1992,
A Midnight Clear,"$1,526,697",1992,Drama
Leaving Normal,"$1,361,232",1992,
Where Angels Fear to Tread,"$1,403,033",1992,
South Central,"$1,373,196",1992,Drama
Little Nemo: Adventures in Slumberland,"$1,368,210",1992,
Gas Food Lodging,"$1,342,613",1992,
Brother's Keeper,"$1,305,915",1992,
Spike & Mike's Festival of Animation Volume 1,"$1,268,529",1992,
The Best Intentions,"$1,253,106",1992,
Toto the Hero,"$1,228,153",1992,
The Hairdresser's Husband,"$1,217,084",1992,
Freddie as F.R.O.7.,"$1,119,368",1992,
Mistress,"$1,102,469",1992,Comedy
Waterland,"$1,090,872",1992,
Steeper & Deeper,"$1,076,685",1992,
Light Sleeper,"$1,050,861",1992,Drama
Europa,"$1,007,001",1992,
35 Up,"$922,872",1992,
Ruby,"$919,286",1992,
Brain Donors,"$860,365",1992,Comedy
Rampage,"$796,368",1992,
Cabeza de Vaca,"$789,127",1992,
Turtle Beach,"$778,535",1992,
Love Potion No. 9,"$754,935",1992,Romantic Comedy
Edward II,"$53,291",1992,Drama
The Living End,$0,1992,Comedy
Johnny Stecchino,"$626,057",1992,
Wild Orchid II: Two Shades of Blue,"$573,904",1992,Drama
Incident at Oglala,"$536,848",1992,
Proof,"$524,000",1992,Comedy
Voyager,"$516,517",1992,
Crossing the Bridge,"$479,676",1992,
Danzón,"$450,501",1992,
Storyville,"$422,503",1992,Drama
The Adjuster,"$396,573",1992,Thriller/Suspense
Where the Day Takes You,"$390,152",1992,Drama
Close to Eden,"$377,832",1992,
Monster in a Box,"$311,245",1992,
The Panama Deception,"$309,596",1992,
Hard Promises,"$306,319",1992,Romantic Comedy
Becoming Colette,"$272,931",1992,
Jurassic Park,"$1,058,454,230",1993,Adventure
Mrs. Doubtfire,"$441,286,003",1993,Comedy
The Fugitive,"$353,715,317",1993,Thriller/Suspense
The Firm,"$270,340,892",1993,Thriller/Suspense
Sleepless in Seattle,"$227,899,326",1993,Romantic Comedy
Indecent Proposal,"$266,600,000",1993,Drama
In the Line of Fire,"$187,343,874",1993,Thriller/Suspense
The Pelican Brief,"$187,995,859",1993,Thriller/Suspense
Schindler's List,"$96,065,768",1993,
Cliffhanger,"$255,000,000",1993,Action
Free Willy,"$153,698,625",1993,Adventure
Philadelphia,"$201,324,422",1993,Drama
Groundhog Day,"$71,112,677",1993,Romantic Comedy
Grumpy Old Men,"$70,172,621",1993,Comedy
Cool Runnings,"$155,008,909",1993,Comedy
Dave,"$63,270,710",1993,Comedy
Rising Sun,"$63,095,271",1993,Thriller/Suspense
Demolition Man,"$159,055,768",1993,Action
Sister Act 2: Back in the Habit,"$57,319,029",1993,
Tombstone,"$56,505,065",1993,Western
The Three Musketeers,"$53,661,805",1993,Adventure
Rookie of the Year,"$53,579,269",1993,Comedy
Beethoven's 2nd,"$52,636,940",1993,Comedy
Dennis the Menace,"$117,270,765",1993,Comedy
Sommersby,"$140,081,992",1993,Drama
The Nightmare Before Christmas,"$94,564,434",1993,Musical
Last Action Hero,"$137,298,489",1993,Action
Addams Family Values,"$46,293,855",1993,Black Comedy
Malice,"$46,208,891",1993,Thriller/Suspense
Made in America,"$104,942,695",1993,Comedy
The Good Son,"$44,456,478",1993,Thriller/Suspense
The Beverly Hillbillies,"$55,598,481",1993,Comedy
Teenage Mutant Ninja Turtles III,"$42,273,609",1993,Adventure
Homeward Bound: The Incredible Journey,"$41,833,324",1993,Adventure
Snow White and the Seven Dwarfs 1993 Re-release,"$41,634,471",1993,
Falling Down,"$40,903,593",1993,Drama
The Piano,"$40,212,480",1993,Drama
Hocus Pocus,"$51,742,971",1993,Comedy
What's Love Got to Do with It,"$39,147,078",1993,Drama
Hot Shots! Part Deux,"$133,448,689",1993,Comedy
Carlito's Way,"$36,948,322",1993,
Alive,"$36,299,670",1993,Drama
Son in Law,"$25,989,889",1993,Comedy
Sliver,"$116,280,867",1993,Thriller/Suspense
Robin Hood: Men in Tights,"$35,699,847",1993,Comedy
Dragon: The Bruce Lee Story,"$35,112,679",1993,Drama
The Joy Luck Club,"$32,790,064",1993,Drama
Hard Target,"$31,636,358",1993,Action
The Sandlot,"$32,416,586",1993,Comedy
The Age of Innocence,"$32,021,688",1993,Drama
Cop & ½,"$31,889,691",1993,
The Secret Garden,"$31,181,000",1993,Drama
A Perfect World,"$31,160,784",1993,Drama
Point of No Return,"$30,038,362",1993,Thriller/Suspense
Loaded Weapon 1,"$27,979,399",1993,Comedy
Menace II Society,"$27,731,527",1993,Drama
My Life,"$27,484,464",1993,Drama
Poetic Justice,"$27,450,453",1993,Drama
Shadowlands,"$25,842,377",1993,Drama
In the Name of the Father,"$25,096,862",1993,Drama
The Man Without a Face,"$24,760,338",1993,Drama
Striking Distance,"$23,798,623",1993,Action
The Adventures of Huck Finn,"$24,103,594",1993,Adventure
Benny & Joon,"$23,202,734",1993,Drama
The Remains of the Day,"$63,954,968",1993,Drama
The Program,"$23,042,200",1993,Drama
Guilty as Sin,"$22,622,537",1993,Thriller/Suspense
Rudy,"$22,750,363",1993,Drama
Much Ado About Nothing,"$22,549,338",1993,Romantic Comedy
Nowhere to Run,"$52,189,039",1993,Action
Like Water for Chocolate,"$21,665,468",1993,
Coneheads,"$21,153,686",1993,Comedy
Super Mario Bros.,"$20,844,907",1993,Adventure
Another Stakeout,"$20,107,504",1993,Comedy
Fire in the Sky,"$19,724,334",1993,Drama
Sniper,"$18,994,653",1993,Drama
Untamed Heart,"$18,899,204",1993,Drama
Geronimo: An American Legend,"$18,296,646",1993,Western
Posse,"$19,290,000",1993,Western
CB4,"$17,642,060",1993,Comedy
Born Yesterday,"$17,760,754",1993,Romantic Comedy
A Bronx Tale,"$17,239,789",1993,Drama
Sidekicks,"$17,180,393",1993,Action
Heart and Souls,"$16,479,685",1993,Comedy
Jason Goes to Hell,"$15,935,068",1993,
Needful Things,"$15,185,672",1993,Horror
Indian Summer,"$14,717,851",1993,Comedy
The Vanishing,"$14,543,394",1993,Thriller/Suspense
The Crush,"$13,609,396",1993,Thriller/Suspense
Body of Evidence,"$13,734,039",1993,Thriller/Suspense
True Romance,"$12,643,293",1993,Thriller/Suspense
Man's Best Friend,"$12,974,636",1993,Horror
A Far Off Place,"$12,890,752",1993,Adventure
Weekend at Bernie's II,"$12,741,891",1993,Black Comedy
Judgment Night,"$12,108,480",1993,Thriller/Suspense
Life with Mikey,"$12,349,549",1993,Comedy
Undercover Blues,"$12,416,686",1993,Comedy
Strictly Ballroom,"$11,739,220",1993,
So I Married an Axe Murderer,"$11,586,523",1993,Black Comedy
Army of Darkness,"$21,502,976",1993,Horror
Manhattan Murder Mystery,"$11,330,911",1993,Black Comedy
Who's the Man?,"$11,299,730",1993,Comedy
For Love or Money,"$10,709,430",1993,Romantic Comedy
Mad Dog and Glory,"$10,740,645",1993,Comedy
Gettysburg,"$10,731,997",1993,Drama
RoboCop 3,"$10,696,210",1993,Action
The Dark Half,"$9,579,068",1993,Horror
Look Who's Talking Now,"$10,172,124",1993,Comedy
Boiling Point,"$10,058,318",1993,Action
What's Eating Gilbert Grape,"$9,170,214",1993,Drama
Amos & Andrew,"$9,461,630",1993,Black Comedy
Flesh and Bone,"$9,488,998",1993,Drama
Matinee,"$8,925,775",1993,Comedy
We're Back! A Dinosaur's Story,"$9,315,576",1993,Adventure
Lost in Yonkers,"$9,285,189",1993,Comedy
Leprechaun,"$8,533,294",1993,Horror
Mr. Jones,"$8,302,752",1993,Drama
Dazed and Confused,"$8,154,745",1993,Comedy
Aspen Extreme,"$7,843,388",1993,Romantic Comedy
The Meteor Man,"$8,015,592",1993,Comedy
Fatal Instinct,"$7,839,327",1993,Thriller/Suspense
Lorenzo's Oil,"$7,286,388",1993,
Searching for Bobby Fischer,"$7,266,393",1993,Drama
Fearless,"$6,971,266",1993,Drama
Children of the Corn II: The Final Sacrifice,"$6,980,986",1993,
The Wedding Banquet,"$6,933,000",1993,Romantic Comedy
Fortress,"$46,730,578",1993,Action
Best of the Best II,"$6,608,687",1993,
Once Upon a Forest,"$5,274,950",1993,Adventure
The Real McCoy,"$6,531,504",1993,Thriller/Suspense
The Temp,"$6,419,876",1993,Thriller/Suspense
Six Degrees of Separation,"$6,284,090",1993,Drama
Farewell My Concubine,"$6,129,437",1993,
Short Cuts,"$6,110,979",1993,Comedy
The Cemetery Club,"$5,583,621",1993,Comedy
Heaven & Earth,"$5,840,300",1993,Drama
Batman: Mask of the Phantasm,"$6,951,664",1993,Action
Hear No Evil,"$5,270,563",1993,Thriller/Suspense
Swing Kids,"$5,632,086",1993,Drama
Three of Hearts,"$5,495,507",1993,Romantic Comedy
Orlando,"$5,319,445",1993,
Jack the Bear,"$4,796,751",1993,Comedy
Ghost in the Machine,"$4,731,273",1993,Horror
Surf Ninjas,"$4,916,135",1993,Comedy
Into the West,"$4,790,801",1993,Adventure
"Blood In, Blood Out","$4,496,583",1993,
Mr. Nanny,"$4,247,162",1993,
This Boy's Life,"$4,104,962",1993,Drama
Warlock: The Armageddon,"$3,902,679",1993,Horror
Tom and Jerry: The Movie,"$3,560,469",1993,Adventure
Father Hood,"$3,268,203",1993,
My Boyfriend's Back,"$3,218,882",1993,
Screen Two: The Snapper,"$3,323,524",1993,
Happily Ever After,"$3,299,382",1993,
Only the Strong,"$3,273,588",1993,
Splitting Heirs,"$3,246,063",1993,Black Comedy
Mr. Wonderful,"$3,125,000",1993,
Airborne,"$2,859,811",1993,Comedy
The Judas Project,"$2,850,135",1993,
Map of the Human Heart,"$2,807,845",1993,Drama
Hexed,"$2,786,807",1993,Black Comedy
Calendar Girl,"$2,501,113",1993,Drama
Son of the Pink Panther,"$2,457,574",1993,Comedy
Kalifornia,"$2,395,231",1993,Thriller/Suspense
Rich in Love,"$1,978,522",1993,
The Nutcracker,"$2,119,994",1993,Musical
Screen Two: The Clothes in the Wardrobe,"$2,106,846",1993,
Married to It,"$1,989,059",1993,
El Mariachi,"$2,041,928",1993,Action
Nemesis,"$2,520,399",1993,Thriller/Suspense
The Story of Qiu Ju,"$1,890,247",1993,
The Night We Never Met,"$1,884,814",1993,
Boxing Helena,"$1,699,744",1993,Drama
Naked,"$1,769,305",1993,
Carnosaur,"$1,753,979",1993,Horror
A Home of Our Own,"$1,703,282",1993,Drama
Josh and S.A.M.,"$1,484,404",1993,
Black Diamond Rush,"$1,634,386",1993,
Wide Sargasso Sea,"$1,614,784",1993,
A Heart in Winter,"$1,605,437",1993,
M. Butterfly,"$1,498,795",1993,Drama
A Dangerous Woman,"$1,497,222",1993,Drama
Ernest Rides Again,"$1,433,496",1993,
Shadow of the Wolf,"$1,448,640",1993,Adventure
Three Colors: Blue,"$1,324,974",1993,
Thirty Two Short Films About Glenn Gould,"$1,319,521",1993,
Baraka,"$1,256,698",1993,
King of the Hill,"$465,417",1993,
"Olivier, Olivier","$1,154,476",1993,
Excessive Force,"$1,152,117",1993,
Money for Nothing,"$1,044,824",1993,Comedy
The Thing Called Love,"$1,029,721",1993,Drama
Love Field,"$1,014,726",1993,
"We Love It!/The Man Who Yelled/The Stain/Billy Nayer/Little Wolf/The Square of Light/Prehistoric Beast/I Think I Was an Alcoholic/The Sandman/Words, Words, Words/Gahan Wilson's Diner","$1,012,881",1993,
Ruby in Paradise,"$1,001,437",1993,Drama
The Stolen Children,"$931,280",1993,
Knight Moves,"$13,668,149",1993,Thriller/Suspense
The War Room,"$901,668",1993,
Street Knight,"$507,656",1993,Action
The Last Days of Chez Nous,"$831,578",1993,
The Lion King,"$988,389,726",1994,Adventure
Forrest Gump,"$679,835,137",1994,Drama
True Lies,"$365,300,000",1994,Action
The Santa Clause,"$190,506,000",1994,Adventure
The Flintstones,"$358,842,339",1994,Comedy
Dumb and Dumber,"$127,176,610",1994,
Clear and Present Danger,"$207,500,000",1994,Action
Speed,"$283,200,000",1994,Action
The Mask,"$351,620,129",1994,Comedy
Pulp Fiction,"$212,891,598",1994,Drama
Interview with the Vampire,"$223,564,608",1994,Horror
Maverick,"$183,015,237",1994,Western
Street Fighter,"$99,423,000",1994,Action
The Client,"$117,615,211",1994,Thriller/Suspense
Disclosure,"$212,200,000",1994,Thriller/Suspense
Star Trek: Generations,"$120,000,000",1994,Adventure
Ace Ventura: Pet Detective,"$107,217,396",1994,Comedy
Stargate,"$196,565,669",1994,Adventure
Legends of the Fall,"$160,502,573",1994,Western
Wolf,"$131,011,757",1994,Horror
The Specialist,"$170,362,581",1994,Action
Four Weddings and a Funeral,"$242,895,809",1994,Romantic Comedy
The Little Rascals,"$66,947,950",1994,Comedy
Naked Gun 33 1/3: The Final Insult,"$51,054,972",1994,Comedy
The Crow,"$52,295,730",1994,Action
Natural Born Killers,"$50,283,563",1994,Black Comedy
Angels in the Outfield,"$50,236,831",1994,Comedy
Little Women,"$50,003,303",1994,Drama
When a Man Loves a Woman,"$50,021,959",1994,Drama
The River Wild,"$94,215,000",1994,Thriller/Suspense
D2: The Mighty Ducks,"$45,604,206",1994,Comedy
Timecop,"$102,053,581",1994,Action
City Slickers II: The Legend of Curly's Gold,"$43,622,150",1994,
The Jungle Book,"$53,508,356",1994,Adventure
Beverly Hills Cop III,"$119,180,938",1994,Comedy
Nobody's Fool,"$39,453,238",1994,Drama
The Paper,"$46,368,310",1994,Comedy
On Deadly Ground,"$38,590,458",1994,Action
Richie Rich,"$38,087,756",1994,
It Could Happen to You,"$37,784,369",1994,Romantic Comedy
Junior,"$108,431,355",1994,Comedy
Nell,"$33,592,700",1994,Drama
The Shadow,"$33,062,694",1994,Action
I Love Trouble,"$61,947,267",1994,Romantic Comedy
Major League II,"$30,626,182",1994,Comedy
Blank Check,"$30,573,770",1994,Comedy
Blown Away,"$30,218,597",1994,Thriller/Suspense
A Low Down Dirty Shame,"$29,317,886",1994,Action
In the Army Now,"$28,881,266",1994,Comedy
Drop Zone,"$28,607,015",1994,Action
The Shawshank Redemption,"$28,713,353",1994,Drama
Guarding Tess,"$27,023,278",1994,Drama
I.Q.,"$26,265,119",1994,Romantic Comedy
My Father the Hero,"$25,479,558",1994,Comedy
Wyatt Earp,"$25,052,000",1994,Western
Quiz Show,"$24,787,282",1994,Drama
Renaissance Man,"$24,172,899",1994,Comedy
Blue Chips,"$22,359,041",1994,Drama
Frankenstein,"$112,006,296",1994,Horror
Intersection,"$22,157,277",1994,Drama
The Air Up There,"$20,782,439",1994,Comedy
Iron Will,"$20,623,071",1994,Adventure
Reality Bites,"$20,268,756",1994,Romantic Comedy
Jason's Lyric,"$20,788,730",1994,Drama
Speechless,"$20,564,705",1994,Romantic Comedy
The Cowboy Way,"$19,731,505",1994,Comedy
"Corrina, Corrina","$20,146,496",1994,Comedy
Only You,"$20,042,048",1994,Romantic Comedy
With Honors,"$20,043,254",1994,Drama
Léon: The Professional,"$19,881,965",1994,
Color of Night,"$19,839,200",1994,Thriller/Suspense
New Nightmare,"$19,721,741",1994,
8 Seconds,"$21,342,390",1994,Drama
Little Giants,"$19,306,362",1994,Comedy
House Party 3,"$19,194,572",1994,Comedy
Getting Even with Dad,"$18,195,538",1994,Comedy
Love Affair,"$18,272,894",1994,Drama
Sugar Hill,"$18,423,914",1994,Thriller/Suspense
Milk Money,"$18,121,466",1994,Romantic Comedy
My Girl 2,"$16,559,100",1994,Comedy
Miracle on 34th Street,"$17,320,136",1994,
The War,"$16,480,770",1994,Drama
Baby's Day Out,"$16,827,402",1994,
Lightning Jack,"$16,821,273",1994,Western
Andre,"$16,774,699",1994,Adventure
Blink,"$16,668,552",1994,Thriller/Suspense
Terminal Velocity,"$16,478,900",1994,Action
Monkey Trouble,"$16,344,520",1994,Adventure
Above the Rim,"$16,026,469",1994,Drama
The Getaway,"$15,545,115",1994,Action
The Next Karate Kid,"$15,851,228",1994,Action
No Escape,"$17,213,233",1994,Action
Bad Girls,"$15,187,851",1994,Western
