item,title,pub_date,originLabel,worldwide,Year,Genre,title_year
http://www.wikidata.org/entity/Q464252,Bedazzled,2000-01-01T00:00:00Z,United States of America,90376224.0,2000,Comedy,bedazzled2000
http://www.wikidata.org/entity/Q464014,Lara Croft: Tomb Raider,2001-01-01T00:00:00Z,Germany,273330185.0,2001,Adventure,laracroft:tombraider2001
http://www.wikidata.org/entity/Q464014,Lara Croft: Tomb Raider,2001-01-01T00:00:00Z,Japan,273330185.0,2001,Adventure,laracroft:tombraider2001
http://www.wikidata.org/entity/Q464014,Lara Croft: Tomb Raider,2001-01-01T00:00:00Z,United Kingdom,273330185.0,2001,Adventure,laracroft:tombraider2001
http://www.wikidata.org/entity/Q464294,American Ninja,1985-01-01T00:00:00Z,United States of America,10632414.0,1985,Action,americanninja1985
http://www.wikidata.org/entity/Q464014,Lara Croft: Tomb Raider,2001-01-01T00:00:00Z,United States of America,273330185.0,2001,Adventure,laracroft:tombraider2001
http://www.wikidata.org/entity/Q464634,D.O.A.,1988-01-01T00:00:00Z,United States of America,12706478.0,1988,Thriller/Suspense,d.o.a.1988
http://www.wikidata.org/entity/Q464653,The Quiet American,2003-05-22T00:00:00Z,Germany,26348203.0,2002,Drama,thequietamerican2002
http://www.wikidata.org/entity/Q464653,The Quiet American,2003-05-22T00:00:00Z,Australia,26348203.0,2002,Drama,thequietamerican2002
http://www.wikidata.org/entity/Q464653,The Quiet American,2003-05-22T00:00:00Z,France,26348203.0,2002,Drama,thequietamerican2002
http://www.wikidata.org/entity/Q464653,The Quiet American,2003-05-22T00:00:00Z,United Kingdom,26348203.0,2002,Drama,thequietamerican2002
http://www.wikidata.org/entity/Q464651,Tystnaden,1963-01-01T00:00:00Z,Sweden,5933.0,1975,Drama,tystnaden1975
http://www.wikidata.org/entity/Q464653,The Quiet American,2003-05-22T00:00:00Z,United States of America,26348203.0,2002,Drama,thequietamerican2002
http://www.wikidata.org/entity/Q464042,Anaconda,1997-01-01T00:00:00Z,United States of America,136998907.0,1997,Horror,anaconda1997
http://www.wikidata.org/entity/Q464635,The Merry Gentleman,2008-01-01T00:00:00Z,United States of America,347977.0,2009,Drama,themerrygentleman2009
http://www.wikidata.org/entity/Q464111,The Boys from Brazil,1985-09-19T00:00:00Z,United Kingdom,19000000.0,1978,Thriller/Suspense,theboysfrombrazil1978
http://www.wikidata.org/entity/Q464316,Black Sheep,2006-01-01T00:00:00Z,New Zealand,32330354.0,1996,Comedy,blacksheep1996
http://www.wikidata.org/entity/Q464584,She's All That,1999-01-29T00:00:00Z,United States of America,63465522.0,1999,Romantic Comedy,she'sallthat1999
http://www.wikidata.org/entity/Q464111,The Boys from Brazil,1985-09-19T00:00:00Z,United States of America,19000000.0,1978,Thriller/Suspense,theboysfrombrazil1978
http://www.wikidata.org/entity/Q464060,American Dreamz,2006-01-01T00:00:00Z,United States of America,16510971.0,2006,Black Comedy,americandreamz2006
http://www.wikidata.org/entity/Q464296,American Ninja 3: Blood Hunt,1989-01-01T00:00:00Z,United States of America,938872.0,1989,Action,americanninja3:bloodhunt1989
http://www.wikidata.org/entity/Q464315,American Ninja 4: The Annihilation,1990-01-01T00:00:00Z,United States of America,397380.0,1990,Action,americanninja4:theannihilation1990
http://www.wikidata.org/entity/Q465939,The Wicked Lady,1983-01-01T00:00:00Z,Australia,653951.0,1983,Drama,thewickedlady1983
http://www.wikidata.org/entity/Q465939,The Wicked Lady,1983-01-01T00:00:00Z,United Kingdom,653951.0,1983,Drama,thewickedlady1983
http://www.wikidata.org/entity/Q465227,The Village,2004-01-01T00:00:00Z,United States of America,256697520.0,2003,,thevillage2003
http://www.wikidata.org/entity/Q465009,Desperado,1995-08-25T00:00:00Z,United States of America,25532388.0,1995,Western,desperado1995
http://www.wikidata.org/entity/Q464841,American Hardcore,2006-12-14T00:00:00Z,United States of America,287987.0,2006,Documentary,americanhardcore2006
http://www.wikidata.org/entity/Q465087,The Jazz Singer,1927-01-01T00:00:00Z,United States of America,27118000.0,1980,,thejazzsinger1980
http://www.wikidata.org/entity/Q465646,Boys Don't Cry,1999-01-01T00:00:00Z,United States of America,20741000.0,1999,Drama,boysdon'tcry1999
http://www.wikidata.org/entity/Q465910,Phone Booth,2002-01-01T00:00:00Z,United States of America,97837138.0,2003,Thriller/Suspense,phonebooth2003
http://www.wikidata.org/entity/Q464653,The Quiet American,2002-01-01T00:00:00Z,Vietnam,26348203.0,2002,Drama,thequietamerican2002
http://www.wikidata.org/entity/Q465789,Breakdown,1997-01-01T00:00:00Z,United States of America,50159144.0,1997,Thriller/Suspense,breakdown1997
http://www.wikidata.org/entity/Q465979,Shadow of a Doubt,1943-01-15T00:00:00Z,United States of America,395.0,1943,Thriller/Suspense,shadowofadoubt1943
http://www.wikidata.org/entity/Q465732,Q,1982-01-01T00:00:00Z,United States of America,255000.0,1982,Horror,q1982
http://www.wikidata.org/entity/Q465607,The Jacket,2005-01-01T00:00:00Z,United States of America,15452978.0,2005,Thriller/Suspense,thejacket2005
http://www.wikidata.org/entity/Q464951,Flags of Our Fathers,2006-01-01T00:00:00Z,United States of America,108829662.0,2006,Drama,flagsofourfathers2006
http://www.wikidata.org/entity/Q466008,American Outlaws,2000-01-01T00:00:00Z,United States of America,13601109.0,2001,Western,americanoutlaws2001
http://www.wikidata.org/entity/Q464964,The Dictator,2012-05-16T00:00:00Z,United States of America,188832023.0,2012,Comedy,thedictator2012
http://www.wikidata.org/entity/Q464902,Eye of the Dolphin,2007-08-21T00:00:00Z,United States of America,72260.0,2007,Drama,eyeofthedolphin2007
http://www.wikidata.org/entity/Q465739,Cyrus,2010-01-01T00:00:00Z,United States of America,10062896.0,2010,Comedy,cyrus2010
http://www.wikidata.org/entity/Q465174,The Breed,2006-01-01T00:00:00Z,Germany,1888604.0,2007,Horror,thebreed2007
http://www.wikidata.org/entity/Q465174,The Breed,2006-01-01T00:00:00Z,South Africa,1888604.0,2007,Horror,thebreed2007
http://www.wikidata.org/entity/Q465174,The Breed,2006-01-01T00:00:00Z,United States of America,1888604.0,2007,Horror,thebreed2007
http://www.wikidata.org/entity/Q466112,The Hole,2001-01-01T00:00:00Z,United Kingdom,10834406.0,2001,Thriller/Suspense,thehole2001
http://www.wikidata.org/entity/Q464716,Phenomenon,1996-07-05T00:00:00Z,United States of America,152036382.0,1996,Drama,phenomenon1996
http://www.wikidata.org/entity/Q464805,American Gun,2005-01-01T00:00:00Z,United States of America,24098.0,2006,Drama,americangun2006
http://www.wikidata.org/entity/Q550581,Spy Kids,2001-10-04T00:00:00Z,United States of America,197692062.0,2001,Adventure,spykids2001
http://www.wikidata.org/entity/Q550520,Another Cinderella Story,2008-09-16T00:00:00Z,Canada,7569489.0,2008,Romantic Comedy,anothercinderellastory2008
http://www.wikidata.org/entity/Q550196,Spy Kids 3-D: Game Over,2004-02-05T00:00:00Z,United States of America,167851995.0,2003,Adventure,spykids3-d:gameover2003
http://www.wikidata.org/entity/Q550520,Another Cinderella Story,2008-09-16T00:00:00Z,United States of America,7569489.0,2008,Romantic Comedy,anothercinderellastory2008
http://www.wikidata.org/entity/Q549902,Love Ranch,2010-01-01T00:00:00Z,United States of America,146149.0,2010,Drama,loveranch2010
http://www.wikidata.org/entity/Q550248,Monte Carlo,2011-06-30T00:00:00Z,United States of America,51811810.0,2011,Romantic Comedy,montecarlo2011
http://www.wikidata.org/entity/Q549263,The Last Exorcism,2010-01-01T00:00:00Z,United States of America,79315915.0,2010,Horror,thelastexorcism2010
http://www.wikidata.org/entity/Q550205,Much Ado About Nothing,1993-01-01T00:00:00Z,United Kingdom,22549338.0,1993,Romantic Comedy,muchadoaboutnothing1993
http://www.wikidata.org/entity/Q549908,Spy Kids 2: The Island of Lost Dreams,2002-01-01T00:00:00Z,United States of America,119721296.0,2002,Adventure,spykids2:theislandoflostdreams2002
http://www.wikidata.org/entity/Q549574,Firewall,2006-01-01T00:00:00Z,Australia,104154388.0,2006,Thriller/Suspense,firewall2006
http://www.wikidata.org/entity/Q550529,Strange Days,1995-01-01T00:00:00Z,United States of America,7918562.0,1995,Thriller/Suspense,strangedays1995
http://www.wikidata.org/entity/Q550205,Much Ado About Nothing,1993-01-01T00:00:00Z,United States of America,22549338.0,1993,Romantic Comedy,muchadoaboutnothing1993
http://www.wikidata.org/entity/Q549574,Firewall,2006-01-01T00:00:00Z,United States of America,104154388.0,2006,Thriller/Suspense,firewall2006
http://www.wikidata.org/entity/Q549249,Charlie Bartlett,2007-01-01T00:00:00Z,United States of America,5295909.0,2008,Comedy,charliebartlett2008
http://www.wikidata.org/entity/Q548906,Mr. Brooks,2007-01-01T00:00:00Z,United States of America,76610670.0,2007,Thriller/Suspense,mr.brooks2007
http://www.wikidata.org/entity/Q549031,The Incredible Shrinking Woman,1981-01-01T00:00:00Z,United States of America,20259000.0,1981,Comedy,theincredibleshrinkingwoman1981
http://www.wikidata.org/entity/Q549889,Varsity Blues,1999-01-01T00:00:00Z,United States of America,54294169.0,1999,Drama,varsityblues1999
http://www.wikidata.org/entity/Q550591,Spy Kids: All the Time in the World,2011-09-16T00:00:00Z,United States of America,80681183.0,2011,Adventure,spykids:allthetimeintheworld2011
http://www.wikidata.org/entity/Q548919,The Lone Ranger,2013-07-03T00:00:00Z,United States of America,308001933.0,2013,Western,theloneranger2013
http://www.wikidata.org/entity/Q550558,The Muppets,2011-11-23T00:00:00Z,United States of America,217186738.0,2011,Adventure,themuppets2011
http://www.wikidata.org/entity/Q548978,Movie 43,2013-01-01T00:00:00Z,United States of America,34703496.0,2012,Comedy,movie432012
http://www.wikidata.org/entity/Q555367,Wickie und die starken Männer,2009-09-10T00:00:00Z,Germany,53049987.0,2009,,wickieunddiestarkenmänner2009
http://www.wikidata.org/entity/Q554843,Ernest Saves Christmas,1988-11-11T00:00:00Z,United States of America,28202109.0,1988,Comedy,ernestsaveschristmas1988
http://www.wikidata.org/entity/Q551762,Deconstructing Harry,1997-01-01T00:00:00Z,United States of America,10686841.0,1997,Romantic Comedy,deconstructingharry1997
http://www.wikidata.org/entity/Q552036,Sexy Beast,2002-06-27T00:00:00Z,Spain,10158354.0,2001,Drama,sexybeast2001
http://www.wikidata.org/entity/Q552036,Sexy Beast,2002-06-27T00:00:00Z,United Kingdom,10158354.0,2001,Drama,sexybeast2001
http://www.wikidata.org/entity/Q551823,Scanners,1981-01-01T00:00:00Z,Canada,14445272.0,1981,Horror,scanners1981
http://www.wikidata.org/entity/Q552560,Where the Buffalo Roam,1980-04-25T00:00:00Z,United States of America,6659377.0,1980,Comedy,wherethebuffaloroam1980
http://www.wikidata.org/entity/Q553920,Red Dawn,2012-01-01T00:00:00Z,United States of America,39015701.0,1984,Action,reddawn1984
http://www.wikidata.org/entity/Q553632,Waxwork,1988-01-01T00:00:00Z,United States of America,808114.0,1988,,waxwork1988
http://www.wikidata.org/entity/Q553194,Youth Without Youth,2007-10-20T00:00:00Z,Germany,2061804.0,2007,Thriller/Suspense,youthwithoutyouth2007
http://www.wikidata.org/entity/Q553194,Youth Without Youth,2007-10-20T00:00:00Z,Romania,2061804.0,2007,Thriller/Suspense,youthwithoutyouth2007
http://www.wikidata.org/entity/Q553194,Youth Without Youth,2007-10-20T00:00:00Z,Italy,2061804.0,2007,Thriller/Suspense,youthwithoutyouth2007
http://www.wikidata.org/entity/Q553194,Youth Without Youth,2007-10-20T00:00:00Z,France,2061804.0,2007,Thriller/Suspense,youthwithoutyouth2007
http://www.wikidata.org/entity/Q553194,Youth Without Youth,2007-10-20T00:00:00Z,United States of America,2061804.0,2007,Thriller/Suspense,youthwithoutyouth2007
http://www.wikidata.org/entity/Q552775,The Host,2013-03-28T00:00:00Z,United States of America,89431890.0,2006,,thehost2006
http://www.wikidata.org/entity/Q728404,The Pelican Brief,1993-01-01T00:00:00Z,United States of America,187995859.0,1993,Thriller/Suspense,thepelicanbrief1993
http://www.wikidata.org/entity/Q726823,The Stunt Man,1981-07-23T00:00:00Z,United States of America,7063886.0,1980,,thestuntman1980
http://www.wikidata.org/entity/Q727893,Bless the Child,2001-01-26T00:00:00Z,United States of America,40435694.0,2000,Horror,blessthechild2000
http://www.wikidata.org/entity/Q727285,Takers,2010-11-04T00:00:00Z,United States of America,93944341.0,2010,Thriller/Suspense,takers2010
http://www.wikidata.org/entity/Q727846,Elizabeth: The Golden Age,2007-01-01T00:00:00Z,United Kingdom,85770311.0,2007,Drama,elizabeth:thegoldenage2007
http://www.wikidata.org/entity/Q727890,The Beguiled,1971-01-01T00:00:00Z,United States of America,29569454.0,2017,Thriller/Suspense,thebeguiled2017
http://www.wikidata.org/entity/Q726294,Almost Famous,2000-09-08T00:00:00Z,United States of America,47371191.0,2000,Comedy,almostfamous2000
http://www.wikidata.org/entity/Q728236,Call of the Wild,2009-01-01T00:00:00Z,United States of America,94591.0,1935,Drama,callofthewild1935
http://www.wikidata.org/entity/Q727334,Regeneration,1915-01-01T00:00:00Z,United States of America,225519.0,1998,,regeneration1998
http://www.wikidata.org/entity/Q728488,The Ghost and the Darkness,1996-01-01T00:00:00Z,United States of America,38564422.0,1996,Action,theghostandthedarkness1996
http://www.wikidata.org/entity/Q727775,Turbulence,1997-01-01T00:00:00Z,United States of America,11532774.0,1997,Thriller/Suspense,turbulence1997
http://www.wikidata.org/entity/Q726544,A Room for Romeo Brass,1999-01-01T00:00:00Z,Canada,148544.0,2000,,aroomforromeobrass2000
http://www.wikidata.org/entity/Q726544,A Room for Romeo Brass,1999-01-01T00:00:00Z,United Kingdom,148544.0,2000,,aroomforromeobrass2000
http://www.wikidata.org/entity/Q726555,The Boxer,1997-12-31T00:00:00Z,Ireland,5896037.0,1997,Drama,theboxer1997
http://www.wikidata.org/entity/Q726555,The Boxer,1997-12-31T00:00:00Z,United Kingdom,5896037.0,1997,Drama,theboxer1997
http://www.wikidata.org/entity/Q727160,Missing in Action 2: The Beginning,1985-01-01T00:00:00Z,United States of America,10755447.0,1985,Action,missinginaction2:thebeginning1985
http://www.wikidata.org/entity/Q726464,Bedtime Stories,2008-12-25T00:00:00Z,United States of America,274136174.0,2008,Adventure,bedtimestories2008
http://www.wikidata.org/entity/Q726555,The Boxer,1997-12-31T00:00:00Z,United States of America,5896037.0,1997,Drama,theboxer1997
http://www.wikidata.org/entity/Q728199,Boogeyman 2,2008-01-01T00:00:00Z,United States of America,2502423.0,2008,Horror,boogeyman22008
http://www.wikidata.org/entity/Q729026,Broadway Danny Rose,1984-01-01T00:00:00Z,United States of America,10600497.0,1984,Comedy,broadwaydannyrose1984
http://www.wikidata.org/entity/Q728539,Next,2007-01-01T00:00:00Z,United States of America,93057490.0,2007,Action,next2007
http://www.wikidata.org/entity/Q729788,Hot Fuzz,2007-02-14T00:00:00Z,France,117344712.0,2007,Comedy,hotfuzz2007
http://www.wikidata.org/entity/Q729788,Hot Fuzz,2007-02-14T00:00:00Z,United Kingdom,117344712.0,2007,Comedy,hotfuzz2007
http://www.wikidata.org/entity/Q729794,Pleasantville,1998-09-17T00:00:00Z,United States of America,49805462.0,1998,Comedy,pleasantville1998
http://www.wikidata.org/entity/Q727893,Bless the Child,2000-08-11T00:00:00Z,Germany,40435694.0,2000,Horror,blessthechild2000
http://www.wikidata.org/entity/Q728485,The Asphalt Jungle,1950-06-15T00:00:00Z,United States of America,438800.0,1950,,theasphaltjungle1950
http://www.wikidata.org/entity/Q730888,Contagion,2011-09-03T00:00:00Z,United States of America,158096377.0,2011,Thriller/Suspense,contagion2011
http://www.wikidata.org/entity/Q731164,The Wisdom of Crocodiles,1999-06-10T00:00:00Z,United Kingdom,21404.0,2000,Thriller/Suspense,thewisdomofcrocodiles2000
http://www.wikidata.org/entity/Q730473,The Bonfire of the Vanities,1991-05-02T00:00:00Z,United States of America,15432314.0,1990,Comedy,thebonfireofthevanities1990
http://www.wikidata.org/entity/Q731335,The Pirate Movie,1982-01-01T00:00:00Z,Australia,7983086.0,1982,Musical,thepiratemovie1982
http://www.wikidata.org/entity/Q730164,Toast,2011-08-11T00:00:00Z,United Kingdom,168968.0,2011,Drama,toast2011
http://www.wikidata.org/entity/Q729991,Love Story,1970-12-16T00:00:00Z,United States of America,136397186.0,1970,Drama,lovestory1970
http://www.wikidata.org/entity/Q730370,Possible Worlds,2000-01-01T00:00:00Z,Canada,44309.0,2000,,possibleworlds2000
http://www.wikidata.org/entity/Q731436,Milarepa,1974-01-01T00:00:00Z,Italy,204784.0,2007,Drama,milarepa2007
http://www.wikidata.org/entity/Q732071,Air Bud: Golden Receiver,1998-01-01T00:00:00Z,Canada,10093523.0,1998,Comedy,airbud:goldenreceiver1998
http://www.wikidata.org/entity/Q730584,Zombibi,2012-01-01T00:00:00Z,Netherlands,53060.0,2012,Horror,zombibi2012
http://www.wikidata.org/entity/Q730857,Ask the Dust,2006-03-17T00:00:00Z,United States of America,742614.0,2006,Drama,askthedust2006
http://www.wikidata.org/entity/Q731310,Manhattan,1979-01-01T00:00:00Z,United States of America,40053595.0,1979,Romantic Comedy,manhattan1979
http://www.wikidata.org/entity/Q732071,Air Bud: Golden Receiver,1998-01-01T00:00:00Z,United States of America,10093523.0,1998,Comedy,airbud:goldenreceiver1998
http://www.wikidata.org/entity/Q731261,Outside Providence,1999-09-01T00:00:00Z,United States of America,7824358.0,1999,Comedy,outsideprovidence1999
http://www.wikidata.org/entity/Q731776,Jennifer 8,1992-01-01T00:00:00Z,United States of America,11390479.0,1992,,jennifer81992
http://www.wikidata.org/entity/Q731082,Breaking Away,1979-01-01T00:00:00Z,United States of America,20000000.0,1979,Drama,breakingaway1979
http://www.wikidata.org/entity/Q732022,Mr. Nobody,2009-09-12T00:00:00Z,Belgium,1620583.0,2012,Drama,mr.nobody2012
http://www.wikidata.org/entity/Q732022,Mr. Nobody,2009-09-12T00:00:00Z,Germany,1620583.0,2012,Drama,mr.nobody2012
http://www.wikidata.org/entity/Q732022,Mr. Nobody,2009-09-12T00:00:00Z,France,1620583.0,2012,Drama,mr.nobody2012
http://www.wikidata.org/entity/Q732022,Mr. Nobody,2009-09-12T00:00:00Z,Canada,1620583.0,2012,Drama,mr.nobody2012
http://www.wikidata.org/entity/Q730228,Private Lessons,1981-01-01T00:00:00Z,United States of America,18066774.0,1981,Comedy,privatelessons1981
http://www.wikidata.org/entity/Q731401,The Cottage,2008-01-01T00:00:00Z,France,1504960.0,2008,Horror,thecottage2008
http://www.wikidata.org/entity/Q731401,The Cottage,2008-01-01T00:00:00Z,United Kingdom,1504960.0,2008,Horror,thecottage2008
http://www.wikidata.org/entity/Q467101,Twenty Bucks,1993-01-01T00:00:00Z,United States of America,64000.0,1993,Comedy,twentybucks1993
http://www.wikidata.org/entity/Q467076,Anchorman: The Legend of Ron Burgundy,2004-06-28T00:00:00Z,United States of America,89476265.0,2004,Comedy,anchorman:thelegendofronburgundy2004
http://www.wikidata.org/entity/Q467078,Infamous,2006-01-01T00:00:00Z,United States of America,2613717.0,2006,Drama,infamous2006
http://www.wikidata.org/entity/Q467181,The Good Thief,2002-01-01T00:00:00Z,Ireland,6460758.0,2003,Thriller/Suspense,thegoodthief2003
http://www.wikidata.org/entity/Q467181,The Good Thief,2002-01-01T00:00:00Z,France,6460758.0,2003,Thriller/Suspense,thegoodthief2003
http://www.wikidata.org/entity/Q467181,The Good Thief,2002-01-01T00:00:00Z,Canada,6460758.0,2003,Thriller/Suspense,thegoodthief2003
http://www.wikidata.org/entity/Q467181,The Good Thief,2002-01-01T00:00:00Z,United Kingdom,6460758.0,2003,Thriller/Suspense,thegoodthief2003
http://www.wikidata.org/entity/Q467053,A Bridge Too Far,1977-06-15T00:00:00Z,United Kingdom,50800000.0,1977,Action,abridgetoofar1977
http://www.wikidata.org/entity/Q467053,A Bridge Too Far,1977-06-15T00:00:00Z,United States of America,50800000.0,1977,Action,abridgetoofar1977
http://www.wikidata.org/entity/Q466423,American Wedding,2003-08-21T00:00:00Z,United States of America,232354205.0,2003,Comedy,americanwedding2003
http://www.wikidata.org/entity/Q466713,Gabrielle,2005-01-01T00:00:00Z,Germany,2775311.0,2006,Drama,gabrielle2006
http://www.wikidata.org/entity/Q466713,Gabrielle,2005-01-01T00:00:00Z,Italy,2775311.0,2006,Drama,gabrielle2006
http://www.wikidata.org/entity/Q466713,Gabrielle,2005-01-01T00:00:00Z,France,2775311.0,2006,Drama,gabrielle2006
http://www.wikidata.org/entity/Q466514,The Duchess,2009-01-15T00:00:00Z,Italy,54412483.0,2008,Drama,theduchess2008
http://www.wikidata.org/entity/Q466514,The Duchess,2009-01-15T00:00:00Z,France,54412483.0,2008,Drama,theduchess2008
http://www.wikidata.org/entity/Q466514,The Duchess,2009-01-15T00:00:00Z,United Kingdom,54412483.0,2008,Drama,theduchess2008
http://www.wikidata.org/entity/Q466348,The Art of War,2000-01-01T00:00:00Z,Canada,40390931.0,2000,Thriller/Suspense,theartofwar2000
http://www.wikidata.org/entity/Q466485,Chasing Liberty,2004-01-07T00:00:00Z,United Kingdom,12291975.0,2004,Romantic Comedy,chasingliberty2004
http://www.wikidata.org/entity/Q466514,The Duchess,2009-01-15T00:00:00Z,United States of America,54412483.0,2008,Drama,theduchess2008
http://www.wikidata.org/entity/Q466959,The House Bunny,2008-01-01T00:00:00Z,United States of America,88485640.0,2008,Comedy,thehousebunny2008
http://www.wikidata.org/entity/Q466348,The Art of War,2000-01-01T00:00:00Z,United States of America,40390931.0,2000,Thriller/Suspense,theartofwar2000
http://www.wikidata.org/entity/Q466485,Chasing Liberty,2004-01-07T00:00:00Z,United States of America,12291975.0,2004,Romantic Comedy,chasingliberty2004
http://www.wikidata.org/entity/Q466792,The Dead Zone,1984-05-18T00:00:00Z,United States of America,20766000.0,1983,Thriller/Suspense,thedeadzone1983
http://www.wikidata.org/entity/Q466358,The Messenger,2009-01-01T00:00:00Z,United States of America,2251006.0,2009,Drama,themessenger2009
http://www.wikidata.org/entity/Q466354,Chocolate,2008-01-01T00:00:00Z,Thailand,14845.0,2009,Action,chocolate2009
http://www.wikidata.org/entity/Q466593,The Believer,2001-01-01T00:00:00Z,United States of America,1840248.0,2002,Drama,thebeliever2002
http://www.wikidata.org/entity/Q466961,American Splendor,2003-01-20T00:00:00Z,United States of America,8685632.0,2003,Drama,americansplendor2003
http://www.wikidata.org/entity/Q466929,The MatchMaker,1997-01-01T00:00:00Z,Ireland,3398083.0,1997,Romantic Comedy,thematchmaker1997
http://www.wikidata.org/entity/Q466929,The MatchMaker,1997-01-01T00:00:00Z,United Kingdom,3398083.0,1997,Romantic Comedy,thematchmaker1997
http://www.wikidata.org/entity/Q466436,Shattered Glass,2003-01-01T00:00:00Z,Canada,3456602.0,2003,Drama,shatteredglass2003
http://www.wikidata.org/entity/Q466884,The Net,1995-01-01T00:00:00Z,United States of America,110521733.0,1995,Thriller/Suspense,thenet1995
http://www.wikidata.org/entity/Q466929,The MatchMaker,1997-01-01T00:00:00Z,United States of America,3398083.0,1997,Romantic Comedy,thematchmaker1997
http://www.wikidata.org/entity/Q466383,American Pie Presents: The Naked Mile,2006-01-01T00:00:00Z,United States of America,27651274.0,2006,Comedy,americanpiepresents:thenakedmile2006
http://www.wikidata.org/entity/Q466369,Der Krieger und die Kaiserin,2000-01-01T00:00:00Z,Germany,871058.0,2001,Drama,derkriegerunddiekaiserin2001
http://www.wikidata.org/entity/Q466436,Shattered Glass,2003-01-01T00:00:00Z,United States of America,3456602.0,2003,Drama,shatteredglass2003
http://www.wikidata.org/entity/Q466297,The Fisher King,1991-01-01T00:00:00Z,United States of America,42083824.0,1991,Drama,thefisherking1991
http://www.wikidata.org/entity/Q466329,American Pie Presents: Beta House,2007-01-01T00:00:00Z,United States of America,18841894.0,2007,Comedy,americanpiepresents:betahouse2007
http://www.wikidata.org/entity/Q466611,The Incredible Hulk,2008-06-13T00:00:00Z,United States of America,345880190.0,2008,Adventure,theincrediblehulk2008
http://www.wikidata.org/entity/Q466423,American Wedding,2003-08-01T00:00:00Z,Germany,232354205.0,2003,Comedy,americanwedding2003
http://www.wikidata.org/entity/Q466773,Mister Frost,1990-01-01T00:00:00Z,France,32000.0,1990,,misterfrost1990
http://www.wikidata.org/entity/Q466773,Mister Frost,1990-01-01T00:00:00Z,United Kingdom,32000.0,1990,,misterfrost1990
http://www.wikidata.org/entity/Q649506,Goodbye Lover,1998-01-01T00:00:00Z,Germany,1940299.0,1999,,goodbyelover1999
http://www.wikidata.org/entity/Q649542,Goodbye Bafana,2007-02-11T00:00:00Z,Belgium,2717302.0,2007,Drama,goodbyebafana2007
http://www.wikidata.org/entity/Q649542,Goodbye Bafana,2007-02-11T00:00:00Z,Germany,2717302.0,2007,Drama,goodbyebafana2007
http://www.wikidata.org/entity/Q649542,Goodbye Bafana,2007-02-11T00:00:00Z,Italy,2717302.0,2007,Drama,goodbyebafana2007
http://www.wikidata.org/entity/Q649542,Goodbye Bafana,2007-02-11T00:00:00Z,France,2717302.0,2007,Drama,goodbyebafana2007
http://www.wikidata.org/entity/Q649165,Being John Malkovich,2000-05-04T00:00:00Z,United States of America,32382381.0,1999,Black Comedy,beingjohnmalkovich1999
http://www.wikidata.org/entity/Q649542,Goodbye Bafana,2007-02-11T00:00:00Z,South Africa,2717302.0,2007,Drama,goodbyebafana2007
http://www.wikidata.org/entity/Q649542,Goodbye Bafana,2007-02-11T00:00:00Z,United Kingdom,2717302.0,2007,Drama,goodbyebafana2007
http://www.wikidata.org/entity/Q648312,The Italian Job,2003-01-01T00:00:00Z,France,176307019.0,2003,Adventure,theitalianjob2003
http://www.wikidata.org/entity/Q649506,Goodbye Lover,1998-01-01T00:00:00Z,United States of America,1940299.0,1999,,goodbyelover1999
http://www.wikidata.org/entity/Q648312,The Italian Job,2003-01-01T00:00:00Z,United Kingdom,176307019.0,2003,Adventure,theitalianjob2003
http://www.wikidata.org/entity/Q648312,The Italian Job,2003-01-01T00:00:00Z,United States of America,176307019.0,2003,Adventure,theitalianjob2003
http://www.wikidata.org/entity/Q649254,Serious Moonlight,2009-01-01T00:00:00Z,United States of America,335339.0,2009,,seriousmoonlight2009
http://www.wikidata.org/entity/Q648977,The Cider House Rules,1999-01-01T00:00:00Z,United States of America,88547209.0,1999,Drama,theciderhouserules1999
http://www.wikidata.org/entity/Q649742,Prehysteria!,1993-01-01T00:00:00Z,United States of America,126584.0,2018,,prehysteria!2018
http://www.wikidata.org/entity/Q648417,May,2002-01-01T00:00:00Z,United States of America,634803.0,2003,,may2003
http://www.wikidata.org/entity/Q648326,Final Analysis,1992-01-01T00:00:00Z,United States of America,28590665.0,1992,Thriller/Suspense,finalanalysis1992
http://www.wikidata.org/entity/Q649600,Senso,1954-01-01T00:00:00Z,Italy,32981.0,1955,Drama,senso1955
http://www.wikidata.org/entity/Q650677,The Boy Who Could Fly,1987-10-01T00:00:00Z,Canada,7177431.0,1986,Drama,theboywhocouldfly1986
http://www.wikidata.org/entity/Q650460,Fanboys,2009-01-01T00:00:00Z,United States of America,6399360.0,2009,Comedy,fanboys2009
http://www.wikidata.org/entity/Q650808,21 and Over,2013-07-11T00:00:00Z,United States of America,51076424.0,2013,Comedy,21andover2013
http://www.wikidata.org/entity/Q649923,Skinwalkers,2006-01-01T00:00:00Z,United States of America,37934748.0,2007,Horror,skinwalkers2007
http://www.wikidata.org/entity/Q650677,The Boy Who Could Fly,1987-10-01T00:00:00Z,United States of America,7177431.0,1986,Drama,theboywhocouldfly1986
http://www.wikidata.org/entity/Q650076,Aliens vs. Predator: Requiem,2007-12-25T00:00:00Z,Canada,130290885.0,2007,,aliensvs.predator:requiem2007
http://www.wikidata.org/entity/Q650076,Aliens vs. Predator: Requiem,2007-12-25T00:00:00Z,United States of America,130290885.0,2007,,aliensvs.predator:requiem2007
