Wikipedia_movie_ID,Freebase_movie_ID,title,worldwide,Runtime,Languages,originLabel,Genre,Year,title_year
1091175,/m/045690,The Guru,24128852.0,95.0,"['Hindi Language', 'English Language']",United Kingdom,"['Romantic comedy', 'Music', 'Romance Film', 'Fantasy', 'Comedy']",2002,theguru2002
3246234,/m/091037,Big Jim McLain,2600000.0,90.0,['English Language'],United States of America,"['Thriller', 'Action/Adventure', 'Drama', 'Political thriller', 'Action', 'Spy']",1952,bigjimmclain1952
12235107,/m/02vwz1j,Choke,3982459.0,89.0,['English Language'],United States of America,"['Sex comedy', 'Indie', 'Drama', 'Comedy', 'Film adaptation', 'Black comedy']",2008,choke2008
1055920,/m/04247r,Silent Fall,3180674.0,101.0,['English Language'],United States of America,"['Thriller', 'Mystery', 'Drama', 'Psychological thriller']",1994,silentfall1994
1983207,/m/06bvb7,Angel Eyes,29715606.0,103.0,['English Language'],United States of America,"['Crime Fiction', 'Romantic drama', 'Romance Film', 'Drama']",2001,angeleyes2001
34382439,/m/0jsh72x,Girl in Progress,2609412.0,,[],,"['Drama', 'Comedy']",2012,girlinprogress2012
4886461,/m/0csmjl,Who Killed the Electric Car?,1764304.0,90.0,['English Language'],United States of America,"['Political cinema', 'Documentary', 'Indie', 'Inventions & Innovations']",2006,whokilledtheelectriccar?2006
24841297,/m/09g96w7,The Next Three Days,84748651.0,153.0,['English Language'],United States of America,"['Thriller', 'Crime Fiction', 'Crime Drama', 'Drama', 'Suspense', 'Crime Thriller', 'Romance Film', 'Action']",2010,thenextthreedays2010
24841297,/m/09g96w7,The Next Three Days,84748651.0,153.0,['English Language'],France,"['Thriller', 'Crime Fiction', 'Crime Drama', 'Drama', 'Suspense', 'Crime Thriller', 'Romance Film', 'Action']",2010,thenextthreedays2010
3037944,/m/08mc_x,The Guardian,94973540.0,138.0,['English Language'],United States of America,"['Action', 'Drama', 'Adventure']",2006,theguardian2006
13053911,/m/04czgnm,Friday the 13th,91379051.0,106.0,['English Language'],United States of America,"['Horror', 'Slasher']",2009,fridaythe13th2009
1374201,/m/04xnsh,Saving Silverman,26086706.0,93.0,"['English Language', 'Thai Language']",United States of America,"['Crime Fiction', 'Romantic comedy', 'Buddy film', 'Screwball comedy', 'Gross-out film', 'Comedy', 'Black comedy', 'Gross out', 'Romance Film']",2001,savingsilverman2001
1374201,/m/04xnsh,Saving Silverman,26086706.0,93.0,"['English Language', 'Thai Language']",Australia,"['Crime Fiction', 'Romantic comedy', 'Buddy film', 'Screwball comedy', 'Gross-out film', 'Comedy', 'Black comedy', 'Gross out', 'Romance Film']",2001,savingsilverman2001
10603823,/m/02qjzmg,The First Power,22424195.0,98.0,['English Language'],United States of America,"['Thriller', 'Horror', 'Supernatural', 'Psychological thriller', 'Mystery', 'Crime Thriller', 'Slasher']",1990,thefirstpower1990
3911312,/m/0b6ft5,The Game,109423648.0,129.0,"['German Language', 'English Language', 'Cantonese']",United States of America,"['Thriller', 'Adventure', 'Psychological thriller', 'Mystery', 'Suspense', 'Action']",1997,thegame1997
1514718,/m/0575v3,The Wash,10229331.0,93.0,['English Language'],United States of America,"['Thriller', 'Action/Adventure', 'Action', 'Comedy']",2001,thewash2001
27872044,/m/0cc703f,Trespass,9612469.0,91.0,['English Language'],United States of America,"['Crime Fiction', 'Thriller', 'Drama', 'Psychological thriller']",2011,trespass2011
1843039,/m/06093b,100 Rifles,3500000.0,110.0,['English Language'],United States of America,"['Action/Adventure', 'Indian Western', 'Action', 'Drama', 'Western']",1969,100rifles1969
22837134,/m/063zzkb,A Town Called Panic,166688.0,76.0,['French Language'],France,"['Adventure', 'World cinema', ""Children's/Family"", 'Stop motion', 'Animation', 'Fantasy', 'Comedy', 'Family Film', 'Family-Oriented Adventure']",2009,atowncalledpanic2009
22837134,/m/063zzkb,A Town Called Panic,166688.0,76.0,['French Language'],Belgium,"['Adventure', 'World cinema', ""Children's/Family"", 'Stop motion', 'Animation', 'Fantasy', 'Comedy', 'Family Film', 'Family-Oriented Adventure']",2009,atowncalledpanic2009
22837134,/m/063zzkb,A Town Called Panic,166688.0,76.0,['French Language'],Luxembourg,"['Adventure', 'World cinema', ""Children's/Family"", 'Stop motion', 'Animation', 'Fantasy', 'Comedy', 'Family Film', 'Family-Oriented Adventure']",2009,atowncalledpanic2009
11500423,/m/02rfzdh,When I Was a Singer,10205575.0,112.0,['French Language'],France,"['Musical', 'Drama', 'Romance Film']",2005,wheniwasasinger2005
28315554,/m/0cp0kms,Kandagar,15000000.0,103.0,[],,['Drama'],2010,kandagar2010
617063,/m/02x18l,Murder by Numbers,56714147.0,120.0,['English Language'],United States of America,"['Thriller', 'Crime Fiction', 'Psychological thriller', 'Drama', 'Suspense', 'Crime Thriller']",2002,murderbynumbers2002
13241487,/m/03bz_6q,Man from Plains,108807.0,126.0,['English Language'],United States of America,"['Political cinema', 'Documentary']",2007,manfromplains2007
536521,/m/02mrcx,Creepshow,21028755.0,130.0,['English Language'],United States of America,"['Natural horror films', 'Horror', 'Animation', 'Cult', 'Fantasy', 'Comedy']",1982,creepshow1982
34541508,/m/0gkt58z,Heartbeat,6869987.0,114.0,['Korean Language'],South Korea,['Drama'],2011,heartbeat2011
617066,/m/02x18z,Hooper,78000000.0,99.0,['English Language'],United States of America,"['Action/Adventure', 'Action', 'Action Comedy', 'Comedy']",1978,hooper1978
17974588,/m/047mc8v,Crows ZERO,22036607.0,130.0,['Japanese Language'],Japan,"['Thriller', 'Action/Adventure', 'Action', 'Japanese Movies', 'World cinema']",2007,crowszero2007
5791363,/m/0f4rvf,Tideland,566611.0,120.0,['English Language'],Canada,"['Thriller', 'Drama', 'Fantasy', 'Indie', 'Childhood Drama']",2005,tideland2005
5791363,/m/0f4rvf,Tideland,566611.0,120.0,['English Language'],United Kingdom,"['Thriller', 'Drama', 'Fantasy', 'Indie', 'Childhood Drama']",2005,tideland2005
12481451,/m/02w868r,Bride of the Wind,419414.0,99.0,['English Language'],United States of America,"['Biography', 'Indie', 'Period piece', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Romance Film', 'Biographical film']",2001,brideofthewind2001
12481451,/m/02w868r,Bride of the Wind,419414.0,99.0,['English Language'],Austria,"['Biography', 'Indie', 'Period piece', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Romance Film', 'Biographical film']",2001,brideofthewind2001
12481451,/m/02w868r,Bride of the Wind,419414.0,99.0,['English Language'],United Kingdom,"['Biography', 'Indie', 'Period piece', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Romance Film', 'Biographical film']",2001,brideofthewind2001
12481451,/m/02w868r,Bride of the Wind,419414.0,99.0,['English Language'],Germany,"['Biography', 'Indie', 'Period piece', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Romance Film', 'Biographical film']",2001,brideofthewind2001
3210646,/m/08zjv6,Breakfast of Champions,178278.0,109.0,['English Language'],United States of America,"['Absurdism', 'Comedy-drama', 'Satire', 'Drama', 'Comedy', 'Black comedy', 'Tragicomedy']",1999,breakfastofchampions1999
31820610,/m/0gttpdf,Snow Flower and the Secret Fan,11348205.0,120.0,[],China,"['Period piece', 'Drama', 'Chinese Movies', 'World cinema', 'Film adaptation']",2011,snowflowerandthesecretfan2011
17101981,/m/0421v9q,The Proposal,317375031.0,107.0,['English Language'],United States of America,"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']",2009,theproposal2009
2198959,/m/06v9_x,National Security,50097949.0,88.0,['English Language'],United States of America,"['Crime Fiction', 'Thriller', 'Buddy film', 'Action Comedy', 'Action/Adventure', 'Comedy', 'Crime Comedy', 'Action']",2003,nationalsecurity2003
2310825,/m/072w70,The Rage: Carrie 2,17762705.0,105.0,['English Language'],United States of America,"['Thriller', 'Horror', 'Teen']",1999,therage:carrie21999
232711,/m/01hv3t,The Truman Show,264118201.0,103.0,['English Language'],United States of America,"['Parody', 'Media Satire', 'Science Fiction', 'Existentialism', 'Comedy-drama', 'Fantasy', 'Comedy', 'Drama']",1998,thetrumanshow1998
25910532,/m/04j2n3w,A Dog of Flanders,2148212.0,113.0,['English Language'],United States of America,"['Family Film', 'Family Drama', 'Drama', 'Period piece']",1999,adogofflanders1999
1499129,/m/0564js,Pooh's Heffalump Movie,52858433.0,67.0,['English Language'],United States of America,"['LGBT', 'Adventure', ""Children's/Family"", 'Animation', ""Children's"", 'Fantasy', 'Comedy', 'Family Film', ""Children's Fantasy""]",2005,pooh'sheffalumpmovie2005
2313186,/m/0731t5,The Manson Family,19140.0,95.0,['English Language'],United States of America,"['Crime Fiction', 'Horror', 'Crime Drama', 'Docudrama', 'Drama', 'Slasher']",2003,themansonfamily2003
15856289,/m/03y04jw,The Master of Ballantrae,2000000.0,89.0,['English Language'],United States of America,"['Swashbuckler films', 'Adventure', 'Epic', 'Action/Adventure', 'Drama', 'Action']",1953,themasterofballantrae1953
605676,/m/02vt5c,Them!,2200000.0,92.0,['English Language'],United States of America,"['Natural horror films', 'Science Fiction', 'Horror', 'Sci-Fi Horror', 'Creature Film', 'Monster', 'B-movie']",1954,them!1954
1851374,/m/060_dp,The War,16480770.0,126.0,['English Language'],United States of America,"['Period piece', 'Drama']",1994,thewar1994
23248342,/m/065xz4m,Herb and Dorothy,194721.0,87.0,['English Language'],United States of America,"['Culture & Society', 'Documentary']",2008,herbanddorothy2008
30006,/m/07cyl,The Silence of the Lambs,272742922.0,118.0,['English Language'],United States of America,"['Thriller', 'LGBT', 'Horror', 'Psychological thriller', 'Crime Fiction', 'Suspense', 'Drama', 'Crime Thriller']",1991,thesilenceofthelambs1991
5215498,/m/0d880v,The Moderns,2011497.0,126.0,['English Language'],United States of America,"['Ensemble Film', 'Indie', 'Comedy-drama', 'Period piece', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",1988,themoderns1988
9104588,/m/027xs7w,Carousel,3750000.0,128.0,['English Language'],United States of America,"['Romantic drama', 'Romance Film', 'Fantasy', 'Drama', 'Musical']",1956,carousel1956
2216309,/m/06wn0b,Hush,13583690.0,96.0,['English Language'],United States of America,"['Thriller', 'Mystery']",1998,hush1998
7276550,/m/0kv36n,Slipstream,27769.0,96.0,['English Language'],United States of America,"['Parody', 'Science Fiction', 'Drama', 'Comedy', 'Fantasy', 'Time travel']",2007,slipstream2007
5649438,/m/0dy5gj,Zeus and Roxanne,7233324.0,102.0,['English Language'],United States of America,"['Adventure', ""Children's/Family"", 'Animal Picture', ""Children's"", 'Family Film', 'Family-Oriented Adventure']",1997,zeusandroxanne1997
50744,/m/0ddjy,Star Wars Episode VI: Return of the Jedi,475106177.0,135.0,['English Language'],United States of America,"['Science Fiction', 'Adventure', 'Space opera', 'Fantasy', 'Family Film', 'Action']",1983,starwarsepisodevi:returnofthejedi1983
3831825,/m/0b28p3,The Freshman,2600000.0,76.0,"['Silent film', 'English Language']",United States of America,"['Silent film', 'Indie', 'Black-and-white', 'Comedy']",1925,thefreshman1925
1047463,/m/041cpw,Romeo Must Die,91036760.0,115.0,"['Chinese language', 'English Language']",United States of America,"['Crime Fiction', 'Action/Adventure', 'Action', 'Martial Arts Film', 'Thriller']",2000,romeomustdie2000
21043028,/m/05b5gsr,Fathom,1000000.0,99.0,['English Language'],United States of America,"['Parody', 'Action/Adventure', 'Action', 'Adventure', 'Comedy']",1967,fathom1967
21043028,/m/05b5gsr,Fathom,1000000.0,99.0,['English Language'],United Kingdom,"['Parody', 'Action/Adventure', 'Action', 'Adventure', 'Comedy']",1967,fathom1967
3477126,/m/09fl7z,Leviathan,15704614.0,98.0,['English Language'],United States of America,"['Thriller', 'Natural horror films', 'Science Fiction', 'Horror', 'Action/Adventure', 'Action']",1989,leviathan1989
3477126,/m/09fl7z,Leviathan,15704614.0,98.0,['English Language'],Italy,"['Thriller', 'Natural horror films', 'Science Fiction', 'Horror', 'Action/Adventure', 'Action']",1989,leviathan1989
29424022,/m/0dr_9t7,Bernie,9191638.0,99.0,['English Language'],United States of America,"['Crime Fiction', 'Comedy film', 'Drama']",2011,bernie2011
4650848,/m/0cfhfz,Nine Lives,1562923.0,112.0,"['Spanish Language', 'English Language', 'American Sign Language']",United States of America,['Drama'],2005,ninelives2005
25244870,/m/09gb_4p,127 Hours,61738797.0,90.0,['English Language'],United States of America,"['Thriller', 'Biographical film', 'Drama', 'Adventure']",2010,127hours2010
25244870,/m/09gb_4p,127 Hours,61738797.0,90.0,['English Language'],United Kingdom,"['Thriller', 'Biographical film', 'Drama', 'Adventure']",2010,127hours2010
692772,/m/033856,Jack,58586889.0,113.0,['English Language'],United States of America,"['Drama', 'Science Fiction', 'Tragedy', 'Comedy-drama', 'Comedy']",1996,jack1996
4633684,/m/0cdnx1,8 Seconds,19623396.0,105.0,['English Language'],United States of America,"['Biography', 'Indie', 'Sports', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Romance Film', 'Biographical film']",1994,8seconds1994
6752032,/m/0gm2_0,The Lookout,5371181.0,99.0,['English Language'],United States of America,"['Thriller', 'Heist', 'Psychological thriller', 'Mystery', 'Crime Fiction', 'Suspense', 'Drama', 'Crime Thriller']",2007,thelookout2007
16928777,/m/0466pq8,Agnes of God,25627836.0,98.0,"['French Language', 'English Language']",United States of America,"['Thriller', 'Mystery', 'Drama', 'Psychological thriller']",1985,agnesofgod1985
16928777,/m/0466pq8,Agnes of God,25627836.0,98.0,"['French Language', 'English Language']",Canada,"['Thriller', 'Mystery', 'Drama', 'Psychological thriller']",1985,agnesofgod1985
2993846,/m/08jblf,The NeverEnding Story II: The Next Chapter,17373527.0,90.0,['English Language'],United States of America,"['Fantasy Adventure', 'Adventure', ""Children's/Family"", 'Fantasy', ""Children's Fantasy"", 'Drama', 'Family Film']",1990,theneverendingstoryii:thenextchapter1990
2993846,/m/08jblf,The NeverEnding Story II: The Next Chapter,17373527.0,90.0,['English Language'],Germany,"['Fantasy Adventure', 'Adventure', ""Children's/Family"", 'Fantasy', ""Children's Fantasy"", 'Drama', 'Family Film']",1990,theneverendingstoryii:thenextchapter1990
8945459,/m/027qqjx,Familiar Strangers,34068.0,86.0,['English Language'],United States of America,"['Comedy', 'Indie']",2008,familiarstrangers2008
16091743,/m/04j2_y3,Jonathan Livingston Seagull,1600000.0,99.0,['English Language'],United States of America,"['Family Film', 'Family Drama', 'Drama', 'Film adaptation']",1973,jonathanlivingstonseagull1973
2811955,/m/08481w,Surf's Up,149044513.0,85.0,['English Language'],United States of America,"['Mockumentary', 'Adventure', 'Computer Animation', 'Animation', 'Sports', 'Comedy', 'Family Film']",2007,surf'sup2007
9544391,/m/02pjg9_,Evening,20016753.0,117.0,['English Language'],United States of America,"['Romantic drama', 'Romance Film', 'Drama', 'Film adaptation']",2007,evening2007
9544391,/m/02pjg9_,Evening,20016753.0,117.0,['English Language'],Germany,"['Romantic drama', 'Romance Film', 'Drama', 'Film adaptation']",2007,evening2007
99304,/m/0pc62,Pearl Harbor,449220945.0,184.0,"['French Language', 'Japanese Language', 'English Language']",United States of America,"['Action/Adventure', 'Period piece', 'Drama', 'War film', 'Romantic drama', 'Romance Film', 'Action', 'Airplanes and airports']",2001,pearlharbor2001
7046343,/m/0h1v19,A Midsummer Night's Dream,1229000.0,142.0,['English Language'],United States of America,"['Romantic comedy', 'Roadshow theatrical release', 'Black-and-white', 'Fantasy', 'Comedy', 'Romance Film']",1935,amidsummernight'sdream1935
8208221,/m/026w73t,Poster Boy,62062.0,98.0,['English Language'],United States of America,"['LGBT', 'Family Drama', 'Comedy-drama', 'Gay', 'Gay Interest', 'Drama', 'Gay Themed', 'Political drama']",2004,posterboy2004
15656621,/m/03w9gp_,Fast & Furious,363164265.0,106.0,['English Language'],United States of America,"['Thriller', 'Crime Fiction', 'Chase Movie', 'Action Thrillers', 'Action/Adventure', 'Drama', 'Action', 'Sports', 'Auto racing']",2009,fast&furious2009
11206971,/m/02r3p7v,"To Sir, with Love",3094683.0,93.0,['Korean Language'],South Korea,"['Thriller', 'Horror', 'World cinema', 'Supernatural', 'Crime Thriller', 'Slasher']",2006,"tosir,withlove2006"
479457,/m/02fhm6,Eraser,242295562.0,115.0,['English Language'],United States of America,"['Action/Adventure', 'Action Thrillers', 'Action', 'Thriller', 'Chase Movie']",1996,eraser1996
856716,/m/03hq61,Shampoo,60000000.0,110.0,['English Language'],United States of America,"['Parody', 'Romantic comedy', 'Sex comedy', 'Ensemble Film', 'Comedy-drama', 'Satire', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'New Hollywood']",1975,shampoo1975
1727946,/m/05rkmv,Beauty Shop,37245453.0,105.0,['English Language'],United States of America,['Comedy'],2005,beautyshop2005
5096064,/m/0d2gyb,Turistas,14690987.0,96.0,"['Portuguese Language', 'English Language']",United States of America,"['Thriller', 'Mystery', 'Horror']",2006,turistas2006
4155050,/m/0bm2nq,Stranger Than Fiction,53653224.0,113.0,['English Language'],United States of America,"['Drama', 'Black comedy', 'Fantasy', 'Comedy-drama', 'Comedy']",2006,strangerthanfiction2006
14384820,/m/03d243x,Saw V,113864059.0,92.0,['English Language'],United States of America,"['Thriller', 'Crime Fiction', 'Horror', 'Psychological thriller', 'Cult', 'Slasher']",2008,sawv2008
14384820,/m/03d243x,Saw V,113864059.0,92.0,['English Language'],Canada,"['Thriller', 'Crime Fiction', 'Horror', 'Psychological thriller', 'Cult', 'Slasher']",2008,sawv2008
23923293,/m/076x1_y,X Games 3D: The Movie,1381766.0,92.0,[],United States of America,"['Sports', 'Extreme Sports', 'Documentary']",2009,xgames3d:themovie2009
677389,/m/0323y3,Dr. T & the Women,22844291.0,118.0,"['English Language', 'German Language', 'Spanish Language']",United States of America,"['Romantic comedy', 'Ensemble Film', 'Comedy of manners', 'Comedy-drama', 'Workplace Comedy', 'Drama', 'Comedy', 'Romance Film', 'Domestic Comedy']",2000,dr.t&thewomen2000
677389,/m/0323y3,Dr. T & the Women,22844291.0,118.0,"['English Language', 'German Language', 'Spanish Language']",Germany,"['Romantic comedy', 'Ensemble Film', 'Comedy of manners', 'Comedy-drama', 'Workplace Comedy', 'Drama', 'Comedy', 'Romance Film', 'Domestic Comedy']",2000,dr.t&thewomen2000
2759477,/m/0811_b,Big Momma's House 2,138259062.0,99.0,['English Language'],United States of America,"['Thriller', 'Crime Fiction', 'Action/Adventure', 'Comedy', 'Action', 'Slapstick']",2006,bigmomma'shouse22006
26393733,/m/0bbt_24,Let's Dance,2400000.0,111.0,['English Language'],United States of America,"['Musical', 'Romance Film', 'Comedy']",1950,let'sdance1950
20004625,/m/04yclxm,True Story of Jesse James,1500000.0,92.0,['English Language'],United States of America,"['Action/Adventure', 'Crime', 'Biographical film', 'Drama', 'Western']",1957,truestoryofjessejames1957
1961084,/m/0695g8,Boomerang,131052444.0,116.0,['English Language'],United States of America,"['Romantic comedy', 'Romance Film', 'Sex comedy', 'Drama', 'Comedy']",1992,boomerang1992
25011726,/m/09g7_5s,Revolución: El cruce de los Andes,4700127.0,93.0,[],Argentina,"['History', 'War film']",2010,revolución:elcrucedelosandes2010
3904788,/m/0b62y7,Dot the i,306224.0,92.0,['English Language'],United States of America,"['Thriller', 'Erotic thriller', 'Drama', 'Psychological thriller']",2003,dotthei2003
3904788,/m/0b62y7,Dot the i,306224.0,92.0,['English Language'],Spain,"['Thriller', 'Erotic thriller', 'Drama', 'Psychological thriller']",2003,dotthei2003
3904788,/m/0b62y7,Dot the i,306224.0,92.0,['English Language'],England,"['Thriller', 'Erotic thriller', 'Drama', 'Psychological thriller']",2003,dotthei2003
3904788,/m/0b62y7,Dot the i,306224.0,92.0,['English Language'],United Kingdom,"['Thriller', 'Erotic thriller', 'Drama', 'Psychological thriller']",2003,dotthei2003
563176,/m/02qcjl,Monsieur Ibrahim,11576431.0,95.0,['French Language'],France,"['Drama', 'Buddy film', 'Coming of age', 'World cinema']",2003,monsieuribrahim2003
603557,/m/02vlmz,The Beast,161004.0,104.0,"['English Language', 'Pashto language']",United States of America,"['Drama', 'War film']",1988,thebeast1988
3329130,/m/0963nv,The Eddy Duchin Story,5300000.0,122.0,['English Language'],United States of America,"['Biography', 'Musical', 'Musical Drama', 'Period piece', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Romance Film', 'Biographical film']",1956,theeddyduchinstory1956
4628762,/m/0cdg83,Marilyn Hotchkiss' Ballroom Dancing and Charm School,399138.0,104.0,['English Language'],United States of America,"['Romantic comedy', 'Indie', 'Musical', 'Drama', 'Comedy', 'Romance Film']",2005,marilynhotchkiss'ballroomdancingandcharmschool2005
296252,/m/01r92q,EXistenZ,2840417.0,97.0,['English Language'],Canada,"['Thriller', 'Science Fiction', 'Future noir', 'Adventure', 'Psychological thriller', 'Crime Thriller']",1999,existenz1999
296252,/m/01r92q,EXistenZ,2840417.0,97.0,['English Language'],United Kingdom,"['Thriller', 'Science Fiction', 'Future noir', 'Adventure', 'Psychological thriller', 'Crime Thriller']",1999,existenz1999
2899225,/m/08b3lp,The Associate,12844057.0,114.0,['English Language'],United States of America,['Comedy'],1996,theassociate1996
33629922,/m/0hgnpm8,For the Moment,121548.0,,[],Canada,"['Romance Film', 'Drama', 'War film']",0,forthemoment0
4380331,/m/0b_515,Shoot to Kill,29300090.0,110.0,['English Language'],United States of America,"['Thriller', 'Crime Thriller', 'Action', 'Adventure', 'Action/Adventure']",1988,shoottokill1988
255194,/m/01ltpw,High Society,13000000.0,107.0,['English Language'],United States of America,"['Romantic comedy', 'Romance Film', 'Comedy', 'Musical']",1956,highsociety1956
616786,/m/02x09x,Kiss of Death,14942422.0,100.0,['English Language'],United States of America,"['Thriller', 'Heist', 'Gangster Film', 'Drama', 'Crime Thriller', 'Neo-noir']",1995,kissofdeath1995
21133929,/m/05c1msq,Here and There,18000.0,81.0,"['English Language', 'Serbian language']",United States of America,"['Comedy film', 'Drama', 'Indie', 'World cinema']",2009,hereandthere2009
21133929,/m/05c1msq,Here and There,18000.0,81.0,"['English Language', 'Serbian language']",Serbia,"['Comedy film', 'Drama', 'Indie', 'World cinema']",2009,hereandthere2009
21133929,/m/05c1msq,Here and There,18000.0,81.0,"['English Language', 'Serbian language']",Germany,"['Comedy film', 'Drama', 'Indie', 'World cinema']",2009,hereandthere2009
181229,/m/018rvr,The Great Escape,5500000.0,172.0,"['French Language', 'English Language', 'German Language', 'Russian Language']",United States of America,"['History', 'Action', 'Drama', 'Adventure', 'War film']",1963,thegreatescape1963
9264341,/m/02825nf,Pineapple Express,101624843.0,112.0,"['Korean Language', 'English Language', 'Cantonese']",United States of America,"['Crime Fiction', 'Action/Adventure', 'Buddy film', 'Action Comedy', 'Cult', 'Thriller', 'Comedy', 'Stoner film', 'Action']",2008,pineappleexpress2008
12732451,/m/02x2jl_,State of Play,91445389.0,127.0,"['English Language', 'Cantonese']",United States of America,"['Thriller', 'Mystery', 'Drama', 'Political thriller', 'Crime Thriller', 'Political drama']",2009,stateofplay2009
12732451,/m/02x2jl_,State of Play,91445389.0,127.0,"['English Language', 'Cantonese']",France,"['Thriller', 'Mystery', 'Drama', 'Political thriller', 'Crime Thriller', 'Political drama']",2009,stateofplay2009
12732451,/m/02x2jl_,State of Play,91445389.0,127.0,"['English Language', 'Cantonese']",United Kingdom,"['Thriller', 'Mystery', 'Drama', 'Political thriller', 'Crime Thriller', 'Political drama']",2009,stateofplay2009
29679260,/m/0fphf3v,New Year's Eve,142044638.0,118.0,['English Language'],United States of America,"['Romantic comedy', 'Comedy']",2011,newyear'seve2011
14946143,/m/03h2p1n,Beneath the 12-Mile Reef,3600000.0,102.0,['English Language'],United States of America,"['Adventure', 'Action/Adventure', 'Drama', 'Romantic drama', 'Romance Film', 'Action']",1953,beneaththe12-milereef1953
74381,/m/0jvqw,The Hospital,14142409.0,103.0,['English Language'],United States of America,"['Parody', 'Black comedy', 'Satire', 'Comedy', 'Medical fiction']",1971,thehospital1971
1128240,/m/048p_g,Final Destination 2,90426405.0,91.0,['English Language'],United States of America,"['Thriller', 'Horror', 'Supernatural', 'Cult', 'Slasher', 'Teen']",2003,finaldestination22003
1128240,/m/048p_g,Final Destination 2,90426405.0,91.0,['English Language'],Canada,"['Thriller', 'Horror', 'Supernatural', 'Cult', 'Slasher', 'Teen']",2003,finaldestination22003
13439139,/m/03c5cgj,27 Dresses,160259319.0,110.0,['English Language'],United States of America,"['Romantic comedy', 'Romance Film', 'Comedy']",2008,27dresses2008
448331,/m/029p20,Class Action,28277918.0,110.0,['English Language'],United States of America,"['Drama', 'Courtroom Drama']",1991,classaction1991
876728,/m/03kx49,The Muppet Movie,76657000.0,95.0,['English Language'],United States of America,"['Adventure', ""Children's/Family"", 'Road movie', 'Musical comedy', 'Musical', ""Children's"", 'Drama', 'Comedy', 'Music', 'Family Film', 'Family-Oriented Adventure']",1979,themuppetmovie1979
876728,/m/03kx49,The Muppet Movie,76657000.0,95.0,['English Language'],United Kingdom,"['Adventure', ""Children's/Family"", 'Road movie', 'Musical comedy', 'Musical', ""Children's"", 'Drama', 'Comedy', 'Music', 'Family Film', 'Family-Oriented Adventure']",1979,themuppetmovie1979
2305746,/m/072hx4,March of the Penguins,127392693.0,80.0,['French Language'],France,['Documentary'],2005,marchofthepenguins2005
74387,/m/0jvt9,How the West Was Won,35000000.0,162.0,['English Language'],United States of America,"['Adventure', 'Epic Western', 'Epic', 'Western', 'Drama', 'Romance Film', 'Action']",1962,howthewestwaswon1962
21664269,/m/05m_6b6,"Patrik 1,5",57468.0,102.0,['Swedish Language'],Sweden,"['LGBT', 'World cinema', 'Feature film', 'Comedy-drama', 'Gay', 'Gay Interest', 'Drama', 'Comedy', 'Gay Themed']",2008,"patrik1,52008"
748953,/m/03820v,Brother,15250594.0,110.0,"['Japanese Language', 'Italian Language', 'English Language', 'Spanish Language']",United States of America,"['Thriller', 'Crime Fiction', 'Japanese Movies', 'World cinema', 'Action/Adventure', 'Drama', 'Crime Thriller']",2000,brother2000
748953,/m/03820v,Brother,15250594.0,110.0,"['Japanese Language', 'Italian Language', 'English Language', 'Spanish Language']",Japan,"['Thriller', 'Crime Fiction', 'Japanese Movies', 'World cinema', 'Action/Adventure', 'Drama', 'Crime Thriller']",2000,brother2000
748953,/m/03820v,Brother,15250594.0,110.0,"['Japanese Language', 'Italian Language', 'English Language', 'Spanish Language']",United Kingdom,"['Thriller', 'Crime Fiction', 'Japanese Movies', 'World cinema', 'Action/Adventure', 'Drama', 'Crime Thriller']",2000,brother2000
678080,/m/0325n5,Blood Feast,4000000.0,67.0,['English Language'],United States of America,"['B-movie', 'Supernatural', 'Cult', 'Splatter film', 'Horror', 'Slasher']",1963,bloodfeast1963
5222282,/m/0d8mr_,Peaceful Warrior,4326927.0,120.0,['English Language'],United States of America,"['Biography', 'Indie', 'Sports', 'Drama', 'Film adaptation', 'Romance Film']",2006,peacefulwarrior2006
5222282,/m/0d8mr_,Peaceful Warrior,4326927.0,120.0,['English Language'],Germany,"['Biography', 'Indie', 'Sports', 'Drama', 'Film adaptation', 'Romance Film']",2006,peacefulwarrior2006
10506215,/m/02qg4xb,I Capture the Castle,6586341.0,113.0,['English Language'],United Kingdom,"['Romantic comedy', 'Period piece', 'Coming of age', 'Comedy', 'Romantic drama', 'Drama', 'Romance Film']",2003,icapturethecastle2003
1032266,/m/03_zr8,Mozart and the Whale,84447.0,94.0,['English Language'],United States of America,"['Drama', 'Romantic drama', 'Romance Film', 'Comedy-drama']",2005,mozartandthewhale2005
10873860,/m/02qsqb2,Kitty Foyle: The Natural History of a Woman,2385000.0,108.0,['English Language'],United States of America,"['Romantic drama', 'Romance Film', 'Drama', 'Black-and-white']",1940,kittyfoyle:thenaturalhistoryofawoman1940
11063523,/m/02qzrt_,Even Money,111974.0,112.0,['English Language'],United States of America,"['Crime Fiction', 'Drama', 'Indie']",2007,evenmoney2007
